63.620,133.620,0.000
63.460,133.930,0.000
60.055,134.310,0.000
59.940,134.305,0.000
59.810,134.445,0.000
55.650,135.540,0.000
55.210,133.830,0.000
55.045,134.200,0.000
54.905,134.410,0.000
54.770,134.570,0.000
51.415,136.050,0.000
50.670,134.740,0.000
50.505,135.175,0.000
50.370,135.375,0.000
47.140,135.920,0.000
45.325,135.890,0.000
45.005,136.645,0.000
44.935,136.260,0.000
44.775,136.670,0.000
44.655,136.705,0.000
44.560,136.540,0.000
44.470,136.280,0.000
44.345,136.375,0.000
42.590,136.645,0.000
42.455,136.870,0.000
42.295,137.290,0.000
41.600,136.175,0.000
41.460,136.460,0.000
41.320,136.700,0.000
41.195,136.805,0.000
39.495,136.535,0.000
38.055,137.155,0.000
37.920,137.335,0.000
37.775,137.680,0.000
37.040,136.880,0.000
36.895,137.215,0.000
36.755,137.540,0.000
36.625,137.720,0.000
35.490,137.440,0.000
33.635,137.500,0.000
33.530,137.345,0.000
33.405,137.485,0.000
33.260,137.880,0.000
33.125,138.100,0.000
32.990,138.365,0.000
28.980,137.915,0.000
28.840,138.270,0.000
28.700,138.655,0.000
28.540,139.365,0.000
27.815,138.095,0.000
27.690,138.175,0.000
27.560,138.440,0.000
24.165,139.280,0.000
23.290,138.430,0.000
23.170,138.580,0.000
23.005,139.455,0.000
22.880,139.685,0.000
21.180,139.170,0.000
21.075,138.900,0.000
20.940,139.370,0.000
17.215,143.460,0.000
17.055,144.600,0.000
16.935,144.895,0.000
16.810,145.210,0.000
16.680,145.655,0.000
16.550,146.020,0.000
16.435,146.040,0.000
16.330,145.940,0.000
16.215,145.990,0.000
16.095,146.155,0.000
15.975,146.405,0.000
15.850,146.600,0.000
15.740,146.580,0.000
15.635,146.405,0.000
15.530,146.190,0.000
15.420,146.080,0.000
15.305,146.160,0.000
15.185,146.335,0.000
15.070,146.455,0.000
14.950,146.585,0.000
14.840,146.565,0.000
14.730,146.380,0.000
14.625,146.260,0.000
14.510,146.300,0.000
14.395,146.440,0.000
14.280,146.430,0.000
14.165,146.400,0.000
14.055,146.440,0.000
13.940,146.430,0.000
13.835,146.290,0.000
13.725,146.115,0.000
13.610,146.145,0.000
13.495,146.275,0.000
13.380,146.360,0.000
13.265,146.410,0.000
13.155,146.420,0.000
13.040,146.375,0.000
12.930,146.285,0.000
12.820,146.285,0.000
12.700,146.510,0.000
12.580,146.690,0.000
12.465,146.720,0.000
12.355,146.720,0.000
12.245,146.630,0.000
12.135,146.505,0.000
12.025,146.495,0.000
11.905,146.635,0.000
11.790,146.690,0.000
11.680,146.740,0.000
11.565,146.740,0.000
11.455,146.695,0.000
11.335,146.830,0.000
11.220,147.075,0.000
11.105,147.185,0.000
10.995,147.100,0.000
10.885,146.860,0.000
10.775,146.815,0.000
10.660,146.890,0.000
10.545,146.900,0.000
10.435,146.970,0.000
10.315,147.140,0.000
10.195,147.365,0.000
10.085,147.445,0.000
9.975,147.170,0.000
9.870,146.995,0.000
9.760,146.955,0.000
9.645,146.935,0.000
9.530,146.985,0.000
9.420,146.985,0.000
9.305,146.965,0.000
9.190,147.055,0.000
9.075,147.155,0.000
8.965,147.165,0.000
8.850,147.250,0.000
8.735,147.400,0.000
8.620,147.450,0.000
8.505,147.470,0.000
